,ID,tweet_id,term,pos,pos_fre,neg_fre,label,fea_weight,normalize_weight
749,749,429,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
750,750,430,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
751,751,430,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
752,752,430,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
753,753,431,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
754,754,431,mode,n,2,1,0,-2.6907816290195625,0.2189925863056248
755,755,431,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
756,756,433,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
757,757,433,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
758,758,434,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
759,759,434,mode,n,2,1,0,-2.6907816290195625,0.2189925863056248
760,760,435,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
761,761,435,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
762,762,435,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
763,763,435,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
764,764,436,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
765,765,437,konversi,n,1,2,0,-1.6907816290195627,0.7358867606259765
766,766,437,cerita,n,1,2,0,-1.6907816290195627,0.7358867606259765
767,767,437,minimum,n,1,3,0,-1.5208566275772504,0.8237200039428854
768,768,438,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
769,769,438,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
770,770,439,baik,adj,13,1,1,-1.455559155843211,0.8574718866800579
771,771,439,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
772,772,439,tunggu,v,1,2,1,-2.9336064526478554,0.0934778495917934
773,773,440,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
774,774,440,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
775,775,441,uji,n,2,1,0,-2.6907816290195625,0.2189925863056248
776,776,441,sabar,adj,4,1,0,-3.427747223185769,-0.16194063599342412
777,777,442,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
778,778,443,habis,v,3,1,0,-3.1058191282984065,0.004462120803903069
779,779,443,aktif,adj,7,3,0,-2.842784722464613,0.14042307282520627
780,780,444,baik,adj,13,1,0,-4.913174050356011,-0.9297491093368863
781,781,444,daerah,n,5,3,0,-2.5208566275772504,0.30682582962253346
782,782,444,stabil,adj,2,4,0,-1.6907816290195627,0.7358867606259765
783,783,444,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
784,784,445,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
785,785,445,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
786,786,445,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
787,787,446,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
788,788,448,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
789,789,448,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
790,790,449,prioritas,n,2,2,0,-2.1058191282984065,0.5213562951242552
791,791,450,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
792,792,450,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
793,793,450,akrab,adj,5,1,0,-3.6907816290195625,-0.2979015880147271
794,794,451,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
795,795,451,ganggu,v,1,4,0,-1.427747223185769,0.8718477126472799
796,796,452,aktif,adj,7,3,1,-1.8632171247564575,0.6467558574335339
797,797,452,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
798,798,453,pasti,adj,7,7,0,-2.1058191282984065,0.5213562951242552
799,799,454,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
800,800,454,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
801,801,454,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
802,802,455,komentar,n,2,1,1,-1.9336064526478551,0.6103720239121453
803,803,456,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
804,804,456,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
805,805,456,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
806,806,457,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
807,807,457,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
808,808,458,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
809,809,458,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
810,810,459,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
811,811,459,lancar,adj,3,3,1,-2.3486439519266993,0.39584155841042357
812,812,459,cepat,adj,10,4,1,-1.8340707790969408,0.6618214337076653
813,813,459,buka,v,2,3,1,-2.6705720468140615,0.2294388016130966
814,814,459,susah,adj,3,11,1,-3.571036373263147,-0.23600596291173526
815,815,461,pasti,adj,7,7,0,-2.1058191282984065,0.5213562951242552
816,816,462,selamat,adj,4,3,0,-2.3282115496348545,0.40640294812244804
817,817,462,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
818,818,462,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
819,819,462,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
820,820,463,sakit,adj,1,7,0,-1.2984642062408025,0.9386733509446925
821,821,463,ki,n,2,1,0,-2.6907816290195625,0.2189925863056248
822,822,464,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
823,823,464,rasa,n,6,4,1,-2.0856095460929054,0.5318025104317268
824,824,464,alam,n,2,2,1,-2.3486439519266993,0.39584155841042357
825,825,465,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
826,826,465,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
827,827,467,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
828,828,468,aplikasi,n,2,1,1,-1.9336064526478551,0.6103720239121453
829,829,468,sibuk,adj,6,1,1,-1.5710363732631472,0.7977823857289685
830,830,469,baik,adj,13,1,0,-4.913174050356011,-0.9297491093368863
831,831,470,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
832,832,470,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
833,833,470,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
834,834,471,bulan,n,2,1,0,-2.6907816290195625,0.2189925863056248
835,835,471,buruk,adj,1,19,0,-1.1798197097421834,1.0
836,836,471,bagus,adj,13,1,0,-4.913174050356011,-0.9297491093368863
837,837,473,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
838,838,473,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
839,839,473,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
840,840,474,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
841,841,475,aplikasi,n,2,1,0,-2.6907816290195625,0.2189925863056248
842,842,475,gagal,v,1,12,0,-1.2212963457183426,0.9785609684935175
843,843,476,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
844,844,476,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
845,845,476,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
846,846,477,mogok,v,1,12,0,-1.2212963457183426,0.9785609684935175
847,847,477,kerja,n,4,2,0,-2.6907816290195625,0.2189925863056248
848,848,477,brengsek,adj,1,2,0,-1.6907816290195627,0.7358867606259765
849,849,478,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
850,850,479,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
851,851,479,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
852,852,479,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
853,853,480,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
854,854,481,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
855,855,482,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
856,856,482,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
857,857,484,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
858,858,484,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
859,859,485,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
860,860,485,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
861,861,486,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
862,862,486,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
863,863,487,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
864,864,489,tingkat,n,2,2,0,-2.1058191282984065,0.5213562951242552
865,865,490,beda,n,1,2,1,-2.9336064526478554,0.0934778495917934
866,866,490,beda,n,1,2,1,-2.9336064526478554,0.0934778495917934
867,867,491,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
868,868,491,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
869,869,492,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
870,870,492,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
871,871,492,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
872,872,493,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
873,873,493,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
874,874,495,salah,v,1,3,0,-1.5208566275772504,0.8237200039428854
875,875,495,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
876,876,498,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
877,877,498,rasa,n,6,4,1,-2.0856095460929054,0.5318025104317268
878,878,498,alam,n,2,2,1,-2.3486439519266993,0.39584155841042357
879,879,499,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
880,880,499,rasa,n,6,4,1,-2.0856095460929054,0.5318025104317268
881,881,499,alam,n,2,2,1,-2.3486439519266993,0.39584155841042357
882,882,500,lupa,v,2,2,1,-2.3486439519266993,0.39584155841042357
883,883,500,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
884,884,501,pasti,adj,7,7,0,-2.1058191282984065,0.5213562951242552
885,885,503,pasti,adj,7,7,0,-2.1058191282984065,0.5213562951242552
886,886,504,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
887,887,504,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
888,888,505,jelek,adj,2,3,1,-2.6705720468140615,0.2294388016130966
889,889,505,tolong,v,6,1,1,-1.5710363732631472,0.7977823857289685
890,890,506,libur,v,2,1,0,-2.6907816290195625,0.2189925863056248
891,891,506,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
892,892,506,hal,n,2,4,0,-1.6907816290195627,0.7358867606259765
893,893,507,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
894,894,509,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
895,895,510,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
896,896,510,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
897,897,511,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
898,898,511,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
899,899,512,ubah,v,1,2,1,-2.9336064526478554,0.0934778495917934
900,900,512,pemberitahuan,n,1,2,1,-2.9336064526478554,0.0934778495917934
901,901,513,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
902,902,513,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
903,903,515,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
904,904,515,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
905,905,515,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
906,906,516,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
907,907,516,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
908,908,516,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
909,909,517,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
910,910,518,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
911,911,519,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
912,912,519,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
913,913,519,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
914,914,520,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
915,915,520,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
916,916,521,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
917,917,521,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
918,918,521,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
919,919,521,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
920,920,522,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
921,921,522,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
922,922,523,baik,adj,13,1,1,-1.455559155843211,0.8574718866800579
923,923,525,prioritas,n,2,2,1,-2.3486439519266993,0.39584155841042357
924,924,526,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
925,925,527,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
926,926,527,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
927,927,527,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
928,928,529,main,v,4,1,0,-3.427747223185769,-0.16194063599342412
929,929,529,kasih,n,5,1,0,-3.6907816290195625,-0.2979015880147271
930,930,530,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
931,931,530,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
932,932,530,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
933,933,531,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
934,934,532,daerah,n,5,3,0,-2.5208566275772504,0.30682582962253346
935,935,532,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
936,936,533,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
937,937,534,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
938,938,534,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
939,939,534,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
940,940,535,malam,n,1,2,1,-2.9336064526478554,0.0934778495917934
941,941,535,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
942,942,535,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
943,943,536,masuk,v,2,1,0,-2.6907816290195625,0.2189925863056248
944,944,536,kamar,n,1,2,0,-1.6907816290195627,0.7358867606259765
945,945,536,hilang,v,1,11,0,-1.2313500103822657,0.9733642877981652
946,946,537,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
947,947,537,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
948,948,538,jadi,v,2,2,0,-2.1058191282984065,0.5213562951242552
949,949,538,kali,n,2,1,0,-2.6907816290195625,0.2189925863056248
950,950,538,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
951,951,539,baik,adj,13,1,1,-1.455559155843211,0.8574718866800579
952,952,540,aneh,adj,7,10,0,-1.8713538746613836,0.6425500188097761
953,953,540,suka,adj,4,2,0,-2.6907816290195625,0.2189925863056248
954,954,541,nanti,n,1,2,0,-1.6907816290195627,0.7358867606259765
955,955,541,segan,adj,1,5,0,-1.3688535341322006,0.9022895174233039
956,956,542,libur,v,2,1,0,-2.6907816290195625,0.2189925863056248
957,957,542,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
958,958,542,hal,n,2,4,0,-1.6907816290195627,0.7358867606259765
959,959,543,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
960,960,543,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
961,961,543,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
962,962,544,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
963,963,544,kenal,v,4,1,1,-1.6705720468140612,0.7463329759334487
964,964,545,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
965,965,545,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
966,966,545,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
967,967,545,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
968,968,546,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
969,969,546,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
970,970,546,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
971,971,546,tunggu,v,1,2,0,-1.6907816290195627,0.7358867606259765
972,972,547,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
973,973,547,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
974,974,547,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
975,975,548,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
976,976,548,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
977,977,548,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
978,978,548,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
979,979,549,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
980,980,549,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
981,981,549,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
982,982,550,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
983,983,551,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
984,984,552,lambat,adj,1,4,0,-1.427747223185769,0.8718477126472799
985,985,553,ampun,n,1,2,0,-1.6907816290195627,0.7358867606259765
986,986,554,untung,n,2,1,1,-1.9336064526478551,0.6103720239121453
987,987,555,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
988,988,555,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
989,989,556,buka,v,2,3,0,-1.842784722464613,0.6573172471455582
990,990,556,susah,adj,3,11,0,-1.4537424317187135,0.8584109407963583
991,991,556,besok,n,1,2,0,-1.6907816290195627,0.7358867606259765
992,992,556,stabil,adj,2,4,0,-1.6907816290195627,0.7358867606259765
993,993,557,sampai,v,3,2,0,-2.427747223185769,0.3549535383269278
994,994,557,nyata,adj,23,2,0,-4.749675318073131,-0.845237567111103
995,995,558,suka,adj,4,2,0,-2.6907816290195625,0.2189925863056248
996,996,559,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
997,997,559,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
998,998,563,libur,v,2,1,0,-2.6907816290195625,0.2189925863056248
999,999,563,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
1000,1000,563,hal,n,2,4,0,-1.6907816290195627,0.7358867606259765
1001,1001,564,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1002,1002,565,wilayah,n,4,2,0,-2.6907816290195625,0.2189925863056248
1003,1003,565,ganggu,v,1,4,0,-1.427747223185769,0.8718477126472799
1004,1004,565,lampu,n,6,3,0,-2.6907816290195625,0.2189925863056248
1005,1005,565,nyala,n,1,2,0,-1.6907816290195627,0.7358867606259765
1006,1006,566,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1007,1007,569,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1008,1008,569,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
1009,1009,570,pas,n,2,1,0,-2.6907816290195625,0.2189925863056248
1010,1010,570,gagal,v,1,12,0,-1.2212963457183426,0.9785609684935175
1011,1011,571,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1012,1012,571,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1013,1013,571,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1014,1014,571,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1015,1015,571,tunggu,v,1,2,1,-2.9336064526478554,0.0934778495917934
1016,1016,572,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1017,1017,572,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1018,1018,573,libur,v,2,1,0,-2.6907816290195625,0.2189925863056248
1019,1019,573,ubah,v,1,2,0,-1.6907816290195627,0.7358867606259765
1020,1020,573,hal,n,2,4,0,-1.6907816290195627,0.7358867606259765
1021,1021,575,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1022,1022,577,problem,n,1,2,0,-1.6907816290195627,0.7358867606259765
1023,1023,579,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1024,1024,579,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1025,1025,582,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1026,1026,582,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
1027,1027,582,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
1028,1028,584,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1029,1029,584,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
1030,1030,584,maya,n,2,2,0,-2.1058191282984065,0.5213562951242552
1031,1031,585,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1032,1032,585,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1033,1033,585,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1034,1034,585,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1035,1035,586,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1036,1036,586,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1037,1037,587,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
1038,1038,588,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1039,1039,588,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1040,1040,589,jelas,adj,16,4,0,-3.427747223185769,-0.16194063599342412
1041,1041,591,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1042,1042,591,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1043,1043,591,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1044,1044,591,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1045,1045,591,tunggu,v,1,2,1,-2.9336064526478554,0.0934778495917934
1046,1046,592,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1047,1047,592,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1048,1048,593,masuk,v,2,1,0,-2.6907816290195625,0.2189925863056248
1049,1049,594,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
1050,1050,594,tanggal,v,2,1,0,-2.6907816290195625,0.2189925863056248
1051,1051,596,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1052,1052,597,not,n,2,2,0,-2.1058191282984065,0.5213562951242552
1053,1053,599,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1054,1054,599,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1055,1055,599,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1056,1056,599,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1057,1057,599,tunggu,v,1,2,1,-2.9336064526478554,0.0934778495917934
1058,1058,600,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1059,1059,600,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1060,1060,601,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1061,1061,602,indah,adj,10,2,1,-1.611678357760493,0.7767747807094725
1062,1062,602,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1063,1063,602,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1064,1064,603,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
1065,1065,604,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1066,1066,605,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1067,1067,606,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1068,1068,606,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1069,1069,606,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1070,1070,607,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1071,1071,607,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1072,1072,607,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1073,1073,608,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
1074,1074,609,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1075,1075,609,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1076,1076,610,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1077,1077,610,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1078,1078,610,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1079,1079,611,ganggu,v,1,4,0,-1.427747223185769,0.8718477126472799
1080,1080,612,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1081,1081,612,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1082,1082,613,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1083,1083,613,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1084,1084,613,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1085,1085,614,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1086,1086,614,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1087,1087,615,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1088,1088,615,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1089,1089,616,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1090,1090,617,kasih,n,5,1,1,-1.611678357760493,0.7767747807094725
1091,1091,617,maya,n,2,2,1,-2.3486439519266993,0.39584155841042357
1092,1092,618,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1093,1093,618,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
1094,1094,618,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
1095,1095,618,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1096,1096,619,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
1097,1097,619,ambil,v,2,1,0,-2.6907816290195625,0.2189925863056248
1098,1098,619,bom,n,1,2,0,-1.6907816290195627,0.7358867606259765
1099,1099,619,masuk,v,2,1,0,-2.6907816290195625,0.2189925863056248
1100,1100,619,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1101,1101,619,cerah,adj,13,2,0,-4.012709723906926,-0.4643043448120546
1102,1102,620,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1103,1103,620,aplikasi,n,2,1,0,-2.6907816290195625,0.2189925863056248
1104,1104,620,masalah,n,3,8,0,-1.565250746935704,0.8007729422724181
1105,1105,621,kembang,v,4,1,1,-1.6705720468140612,0.7463329759334487
1106,1106,621,luas,adj,6,3,1,-1.9336064526478551,0.6103720239121453
1107,1107,622,mohon,v,2,1,1,-1.9336064526478551,0.6103720239121453
1108,1108,622,maaf,n,1,2,1,-2.9336064526478554,0.0934778495917934
1109,1109,623,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1110,1110,623,maaf,n,1,2,0,-1.6907816290195627,0.7358867606259765
1111,1111,623,penyalahgunaan,n,1,3,0,-1.5208566275772504,0.8237200039428854
1112,1112,623,mohon,v,2,1,0,-2.6907816290195625,0.2189925863056248
1113,1113,624,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
1114,1114,624,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1115,1115,625,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
1116,1116,625,cek,n,3,1,0,-3.1058191282984065,0.004462120803903069
1117,1117,626,tolong,v,6,1,0,-3.9131740503560106,-0.41285493501653425
1118,1118,626,jelek,adj,2,3,0,-1.842784722464613,0.6573172471455582
1119,1119,627,isi,n,2,1,0,-2.6907816290195625,0.2189925863056248
